title,artist,url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
On My Way To You,Cody Johnson,https://open.spotify.com/track/3OjNkFFZavF89xvRqWCXmU,0.44299999999999995,0.5379999999999999,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,213307,4,1
Amor Genuino,Ozuna,https://open.spotify.com/track/3xEozpt8pAptvpH69iJhOw,0.434,0.314,10,-7.78,0,0.0577,0.7859999999999999,0.0,0.163,0.34700000000000003,175.077,178160,4,1
XanaX Damage,Future,https://open.spotify.com/track/3tZ4zv4UuenjJGSNUMfBNG,0.551,0.609,7,-8.975,1,0.14300000000000002,0.368,0.000154,0.192,0.324,139.084,104013,4,1
Government Official,Future,https://open.spotify.com/track/2QEnZJ8FwpBoyLKcFcgceT,0.8009999999999999,0.774,1,-5.125,1,0.157,0.0365,3.03e-06,0.114,0.321,144.988,150760,4,1
Murder On My Mind,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4,1
Isis,Joyner Lucas Featuring Logic,https://open.spotify.com/track/4h7qcXBtaOJnmrapxoWxGf,0.884,0.9359999999999999,1,-3.931,1,0.16699999999999998,0.20600000000000002,0.0,0.262,0.758,120.00399999999999,236501,4,1
Boy With Luv,BTS Featuring Halsey,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.7979999999999999,119.991,229773,4,1
Shut Up About Politics,John Rich Featuring The Five,https://open.spotify.com/track/2E2KWu51sMGFJRA2iGL7OF,0.664,0.848,2,-3.528,1,0.0661,0.00765,0.0,0.149,0.7020000000000001,136.144,137173,4,1
Under Enemy Arms,Trippie Redd,https://open.spotify.com/track/5tRa5hnltiyqY63rWOfnO2,0.7509999999999999,0.7559999999999999,9,-5.452999999999999,0,0.0375,0.257,0.0,0.0582,0.644,129.954,162528,4,1
Night Shift,Jon Pardi,https://open.spotify.com/track/0bPnT6i9H1p8Vd85GS6Z7I,0.63,0.754,2,-3.5639999999999996,1,0.0284,0.0963,0.0,0.268,0.73,95.999,172253,4,1
A Lot,21 Savage,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,0.8370000000000001,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.27399999999999997,145.972,288624,4,1
Thotiana,Blueface,https://open.spotify.com/track/5GBuCHuPKx6UC7VsSPK0t3,0.9059999999999999,0.382,10,-12.89,0,0.26899999999999996,0.18,0.0,0.113,0.391,104.025,129264,4,1
Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,https://open.spotify.com/track/62jiUv5B0Ps4E1s6lAzYyr,0.35100000000000003,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,176875,4,1
Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e,0.51,0.846,3,-4.595,1,0.0461,0.0101,0.0,0.20800000000000002,0.475,139.92700000000002,226733,4,1
Don't Call Me Up,Mabel,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,0.674,0.8809999999999999,9,-2.853,1,0.147,0.29600000000000004,3.01e-06,0.0793,0.23399999999999999,98.994,178480,4,1
Earth,Lil Dicky,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,0.6940000000000001,0.664,2,-4.649,1,0.05,0.639,0.0,0.0929,0.6759999999999999,95.941,281500,4,1
HP,Maluma,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,0.8370000000000001,0.7909999999999999,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,1
Mixed Personalities,YNW Melly Featuring Kanye West,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,0.6609999999999999,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.35200000000000004,149.937,230400,4,1
Paradise,Bazzi,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn,0.8440000000000001,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038,4,1
Girls Like You,Maroon 5 Featuring Cardi B,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.44799999999999995,124.959,235545,4,1
I Think,"Tyler, The Creator",https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t,0.826,0.579,8,-8.241,0,0.0801,0.00881,0.0,0.129,0.431,121.075,212013,4,1
Celebrate,DJ Khaled Featuring Travis Scott & Post Malone,https://open.spotify.com/track/0b6UoVjUzFyZNpHI0aAhKt,0.36200000000000004,0.7140000000000001,9,-3.07,0,0.0835,0.26899999999999996,0.0,0.21,0.309,67.4,206499,4,1
Jealous,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x,0.614,0.685,10,-3.6839999999999997,1,0.147,0.0133,0.0,0.313,0.61,94.9,255102,4,1
Running Out Of Time,"Tyler, The Creator",https://open.spotify.com/track/5QvBXUm5MglLJ3iBfTX2Wo,0.36,0.391,6,-10.6,1,0.0528,0.29600000000000004,0.00040599999999999995,0.129,0.162,84.281,177227,4,1
Igor's Theme,"Tyler, The Creator",https://open.spotify.com/track/51RN0kzWd7xeR4th5HsEtW,0.467,0.672,10,-7.371,0,0.377,0.0055899999999999995,0.243,0.607,0.0648,163.1,200693,4,1
New Magic Wand,"Tyler, The Creator",https://open.spotify.com/track/0fv2KH6hac06J86hBUTcSf,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.6729999999999999,0.46399999999999997,139.566,195320,4,1
A Boy Is A Gun,"Tyler, The Creator",https://open.spotify.com/track/1nXZnTALNXiPlvXotqHm66,0.41700000000000004,0.6890000000000001,2,-8.302,0,0.17800000000000002,0.575,0.0,0.496,0.505,79.568,210253,4,1
What's Good,"Tyler, The Creator",https://open.spotify.com/track/6bOkaEXc5CopinGazSLokx,0.45799999999999996,0.909,1,-6.553,1,0.48700000000000004,0.0567,4.26e-06,0.11,0.449,118.227,205627,4,1
Puppet,"Tyler, The Creator",https://open.spotify.com/track/0wEC0GNF74lAqrEFZJMl1m,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.19899999999999998,77.572,179013,4,1
Weather The Storm,DJ Khaled Featuring Meek Mill & Lil Baby,https://open.spotify.com/track/6xVhqLT40s5sVhepe9Mckc,0.515,0.802,2,-2.655,0,0.28300000000000003,0.18,0.0,0.24100000000000002,0.27899999999999997,76.069,153337,4,1
Here Tonight,Brett Young,https://open.spotify.com/track/38nVuIj9mi5a8oopOJhSJk,0.517,0.7759999999999999,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.44799999999999995,96.00200000000001,216533,4,1
Be Alright,Dean Lewis,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,0.5529999999999999,0.586,11,-6.319,1,0.0362,0.6970000000000001,0.0,0.0813,0.44299999999999995,126.684,196373,4,1
Drip Too Hard,Lil Baby & Gunna,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.51100000000001,145543,4,1
"Thank U, Next",Ariana Grande,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,0.7170000000000001,0.653,1,-5.6339999999999995,1,0.0658,0.22899999999999998,0.0,0.10099999999999999,0.41200000000000003,106.96600000000001,207320,4,1
Baby Shark,Pinkfong,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,0.8290000000000001,0.8859999999999999,8,-1.746,1,0.11199999999999999,0.259,0.0,0.0559,0.777,115.056,80927,4,1
Make It Sweet,Old Dominion,https://open.spotify.com/track/3Mnr3yyQk1aUPYgbpOQE31,0.424,0.8370000000000001,7,-4.453,1,0.0472,0.0373,0.0,0.0665,0.5539999999999999,180.175,187000,4,1
Shot Clock,Ella Mai,https://open.spotify.com/track/2GlATHCDbLW7xq5BE0Bz5g,0.512,0.512,4,-6.007999999999999,0,0.285,0.654,0.0,0.14800000000000002,0.434,95.11,201609,1,1
I'm So Tired...,Lauv & Troye Sivan,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw,0.599,0.733,11,-7.058,1,0.203,0.17600000000000002,0.0,0.242,0.534,102.211,162583,4,1
You Should See Me In A Crown,Billie Eilish,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d,0.6779999999999999,0.5329999999999999,4,-10.485,1,0.18600000000000003,0.462,0.21899999999999997,0.139,0.32299999999999995,150.455,180953,4,1
SOS,Avicii Featuring Aloe Blacc,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.11900000000000001,0.376,100.001,157202,4,1
Wish You Were Gay,Billie Eilish,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,0.853,0.35100000000000003,7,-10.198,1,0.24100000000000002,0.39,9.38e-06,0.752,0.282,118.02799999999999,221543,4,1
That's A Rack,Lil Uzi Vert,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO,0.852,0.43200000000000005,1,-8.04,0,0.501,0.0599,0.0,0.146,0.258,140.042,236571,4,1
Rule The World,2 Chainz Featuring Ariana Grande,https://open.spotify.com/track/1R6VwZ8TuHRzxZUxe88n4I,0.5920000000000001,0.584,8,-6.232,0,0.0893,0.158,2.63e-06,0.132,0.447,88.073,245893,4,1
Die Young,Roddy Ricch,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK,0.688,0.6559999999999999,4,-5.541,0,0.276,0.218,0.0,0.115,0.365,160.414,157657,4,1
Close To Me,Ellie Goulding X Diplo Featuring Swae Lee,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.39399999999999996,0.493,144.107,182623,4,1
You Say,Lauren Daigle,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4,1
Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,4,1
Power Is Power,"SZA, The Weeknd & Travis Scott",https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl,0.507,0.644,4,-7.485,1,0.0641,0.00413,0.0,0.217,0.172,179.91299999999998,211267,4,1
Middle Child,PnB Rock & XXXTENTACION,https://open.spotify.com/track/4AEzAEnbm9uRgbmTdeI63K,0.75,0.5670000000000001,0,-6.4,1,0.48,0.13699999999999998,0.0,0.109,0.39799999999999996,151.895,151574,4,1
I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,https://open.spotify.com/track/2v5JTeM6hSmi5wWy7jiwrI,0.741,0.845,5,-3.568,0,0.0381,0.15,0.0,0.174,0.9259999999999999,129.939,233613,4,1
Secreto,Anuel AA & Karol G,https://open.spotify.com/track/0uDl5rHapMGcFVE4Wxf50u,0.807,0.8029999999999999,11,-4.156000000000001,1,0.126,0.6,0.0085,0.136,0.706,91.98200000000001,258800,4,1
Faucet Failure,Ski Mask The Slump God,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,0.935,0.552,10,-9.373,0,0.335,0.111,0.0,0.0952,0.615,99.993,145627,4,1
Youngblood,5 Seconds Of Summer,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,0.596,0.8540000000000001,7,-5.114,0,0.46299999999999997,0.0169,0.0,0.124,0.152,120.274,203418,4,1
Floating,ScHoolboy Q Featuring 21 Savage,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ,0.9059999999999999,0.545,11,-4.977,0,0.344,0.18100000000000002,0.0,0.091,0.5429999999999999,139.93200000000002,186827,4,1
CHopstix,ScHoolboy Q + Travis Scott,https://open.spotify.com/track/2EGtBS7Ws3ajiSkJLviFJ4,0.958,0.597,9,-7.0920000000000005,0,0.111,0.0457,0.0,0.138,0.619,127.931,180453,4,1
Light It Up,"Marshmello, Tyga & Chris Brown",https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.11800000000000001,0.598,100.01899999999999,137448,4,1
Numb Numb Juice,ScHoolboy Q,https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0,0.885,0.49200000000000005,1,-6.015,1,0.36700000000000005,0.00172,7.79e-05,0.081,0.203,156.958,107147,4,1
Love Me Anyway,P!nk Featuring Chris Stapleton,https://open.spotify.com/track/0pwdJLLVxlJa1lnR9UeMZY,0.368,0.321,3,-5.904,1,0.0272,0.769,0.0,0.135,0.0673,139.001,188120,4,1
Stop Snitching,YG,https://open.spotify.com/track/5IjRKZlpKVBBRn0COL7pik,0.8420000000000001,0.743,7,-4.43,1,0.32899999999999996,0.0053100000000000005,3.69e-06,0.151,0.622,180.917,149880,4,1
Kill This Love,BLACKPINK,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,4,1
Better Now,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10,-5.803999999999999,1,0.04,0.331,0.0,0.135,0.341,145.03799999999998,231267,4,1
Bad Liar,Imagine Dragons,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,0.38299999999999995,0.637,3,-6.992999999999999,1,0.0703,0.0722,0.0,0.368,0.0827,177.91299999999998,260773,4,1
Slide,French Montana Featuring Blueface & Lil Tjay,https://open.spotify.com/track/40Zb4FZ6nS1Hj8RVfaLkCV,0.532,0.7040000000000001,5,-3.895,0,0.26,0.09300000000000001,0.0,0.184,0.591,96.00399999999999,186344,4,1
Saturday Nights,Khalid & Kane Brown,https://open.spotify.com/track/0W5oXFrxZNBTIS1eMW9Ofz,0.569,0.414,10,-8.901,1,0.0758,0.633,0.0,0.0916,0.35,168.02900000000002,211103,4,1
Pure Cocaine,Lil Baby,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,0.9640000000000001,0.48700000000000004,10,-6.071000000000001,0,0.42100000000000004,0.0012699999999999999,6.57e-06,0.115,0.107,127.05,154024,4,1
This Is It,Scotty McCreery,https://open.spotify.com/track/74CEfiZthUGX5yUNNUM4bj,0.579,0.511,8,-6.787999999999999,1,0.0293,0.254,0.0,0.099,0.594,78.003,230973,4,1
My Strange Addiction,Billie Eilish,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK,0.9390000000000001,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,179889,4,1
Let Me Down Slowly,Alec Benjamin + Alessia Cara,https://open.spotify.com/track/1roCmBlcpV7LzsmB7pmCyt,0.655,0.569,1,-5.018,0,0.0349,0.716,7.400000000000001e-06,0.135,0.44,150.267,169175,4,1
Xanny,Billie Eilish,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY,0.521,0.125,9,-17.832,1,0.239,0.7509999999999999,0.00207,0.265,0.0528,111.554,243725,4,1
One That Got Away,Michael Ray,https://open.spotify.com/track/2TLDilmv1UmRTfyb7f2Hrx,0.565,0.825,10,-4.245,1,0.0417,0.00303,0.0,0.0779,0.609,160.003,218733,4,1
MIA,Bad Bunny Featuring Drake,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,0.8170000000000001,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.06200000000001,210368,4,1
Tequila,Dan + Shay,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4,1
Money,Cardi B,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,8,-6.507999999999999,0,0.29,0.00534,0.0,0.11,0.21899999999999997,130.003,183527,4,1
Blue On Black,"Five Finger Death Punch Featuring Kenny Wayne Shepherd, Brantley Gilbert & Brian May",https://open.spotify.com/track/3lwpE0SEaQV5DWNjqMtYEk,0.45,0.872,7,-4.91,1,0.0353,0.0018,1.6100000000000002e-05,0.0833,0.396,156.059,274615,4,1
Double Up,Nipsey Hussle Featuring Belly & DOM KENNEDY,https://open.spotify.com/track/4iVD0fTHGxV9JWloujsL3s,0.604,0.436,2,-8.32,1,0.188,0.0544,0.000242,0.162,0.239,107.978,361280,4,1
Undrunk,FLETCHER,https://open.spotify.com/track/1Pj5oOFzLYELyyeh1IYRK0,0.442,0.579,5,-6.484,1,0.145,0.489,1.04e-06,0.126,0.546,83.336,183428,4,1
Last Time That I Checc'd,Nipsey Hussle Featuring YG,https://open.spotify.com/track/39xWBHPM4E9MwzEy5gbM7p,0.711,0.746,1,-4.224,1,0.253,0.0289,0.0,0.371,0.27899999999999997,96.024,225573,4,1
There Was This Girl,Riley Green,https://open.spotify.com/track/7grWGhX8SHNmyGOkMNVMCt,0.616,0.877,1,-4.223,1,0.0347,0.0025800000000000003,2.56e-06,0.114,0.94,127.98100000000001,194427,4,1
My Bad,Khalid,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,0.645,0.568,5,-9.127,0,0.0823,0.5429999999999999,0.266,0.257,0.391,84.999,166101,4,1
Outta My Head,Khalid With John Mayer,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,0.7290000000000001,0.545,0,-7.818,1,0.0316,0.0174,0.00027400000000000005,0.369,0.514,103.012,177067,4,1
Monopoly,Ariana Grande & Victoria Monet,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P,0.892,0.507,0,-8.282,1,0.37799999999999995,0.7040000000000001,3.14e-05,0.109,0.695,143.96,158587,4,1
Don't Pretend,Khalid x SAFE,https://open.spotify.com/track/1E6DEDWDKHoOW0fcFuDghV,0.6970000000000001,0.551,11,-8.833,1,0.0815,0.258,0.00551,0.124,0.21899999999999997,89.0,165840,4,1
Bad Luck,Khalid,https://open.spotify.com/track/2vsuel3g4zaLYSOY0mOMbi,0.43200000000000005,0.52,1,-5.515,0,0.0548,0.27699999999999997,0.371,0.138,0.303,164.047,231653,4,1
Inmortal,Aventura,https://open.spotify.com/track/2swZ0X1njeU32SNJeBKIfW,0.77,0.775,8,-4.65,0,0.0349,0.17800000000000002,0.0,0.0651,0.848,124.01299999999999,256440,4,1
Dedication,Nipsey Hussle Featuring Kendrick Lamar,https://open.spotify.com/track/6fIjnWrv46njJHLDAY2JdC,0.512,0.7340000000000001,8,-5.4479999999999995,0,0.43799999999999994,0.431,0.0,0.226,0.168,93.995,245813,4,1
Victory Lap,Nipsey Hussle Featuring Stacy Barthe,https://open.spotify.com/track/6hkQ6OQ6nhe7QCckH91aGa,0.597,0.755,4,-2.209,0,0.052000000000000005,0.0423,0.0,0.5820000000000001,0.0467,89.146,238333,4,1
ZEZE,Kodak Black Featuring Travis Scott & Offset,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,8,-5.787999999999999,0,0.17600000000000002,0.0521,0.0,0.0924,0.504,98.04299999999999,228760,4,1
I Love You,Billie Eilish,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,0.42100000000000004,0.131,0,-18.435,1,0.0382,0.9520000000000001,0.004529999999999999,0.109,0.12,137.446,291796,4,1
Ilomilo,Billie Eilish,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD,0.855,0.423,5,-15.044,0,0.0585,0.7240000000000001,0.469,0.0896,0.5720000000000001,120.02,156371,4,1
Listen Before I Go,Billie Eilish,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023000000000003,1,0.045,0.935,0.0038399999999999997,0.38799999999999996,0.08199999999999999,79.764,242652,3,1
8,Billie Eilish,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r,0.735,0.235,3,-13.239,1,0.315,0.698,0.00604,0.107,0.462,62.446000000000005,173202,4,1
Twerk,City Girls Featuring Cardi B,https://open.spotify.com/track/0RRm4OS5ymfZryXBuj0G2m,0.7879999999999999,0.8420000000000001,4,-4.006,0,0.142,0.121,0.00112,0.166,0.48100000000000004,190.077,166476,4,1
Lovely,Billie Eilish & Khalid,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0.35100000000000003,0.29600000000000004,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.28399999999999,200186,4,1
I Can't Get Enough,"benny blanco, Tainy, Selena Gomez & J Balvin",https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt,0.541,0.46799999999999997,10,-4.039,0,0.36200000000000004,0.40399999999999997,3.65e-06,0.358,0.69,95.266,158027,4,1
Millionaire,Chris Stapleton,https://open.spotify.com/track/68JS5SFTnW5Yv9Vzw81Jf0,0.616,0.474,10,-9.607999999999999,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,210133,4,1
Girl Like You,Jason Aldean,https://open.spotify.com/track/2GHO21NrpLapnnfx5z2UL6,0.5429999999999999,0.868,3,-4.69,0,0.0354,0.0338,0.00028900000000000003,0.19,0.433,144.07,192888,4,1
I Like It,"Cardi B, Bad Bunny & J Balvin",https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.37200000000000005,0.65,136.048,253390,4,1
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4,1
Down To The Honkytonk,Jake Owen,https://open.spotify.com/track/5g0XcG0apQTlO3X8r38vGf,0.634,0.8079999999999999,3,-4.12,1,0.0517,0.192,0.0,0.0898,0.937,82.016,186867,4,1
Price On My Head,NAV Featuring The Weeknd,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t,0.768,0.574,6,-6.104,0,0.136,0.384,1.65e-05,0.336,0.278,74.949,217776,4,1
Confessions Of A Dangerous Mind,Logic,https://open.spotify.com/track/6yIGZp1AaFBoDczu3b4hVU,0.8059999999999999,0.7559999999999999,7,-4.093,0,0.20800000000000002,0.385,0.0,0.11,0.637,141.97,283867,4,1
Take It From Me,Jordan Davis,https://open.spotify.com/track/3dCZm5HrG0jIXAHfNkg2H0,0.5920000000000001,0.8909999999999999,10,-3.1439999999999997,1,0.0512,0.0267,0.0,0.35200000000000004,0.674,99.98299999999999,174255,4,1
Splashin,Rich The Kid,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO,0.9420000000000001,0.382,10,-8.099,1,0.564,0.0019199999999999998,0.0,0.092,0.379,100.01700000000001,177864,4,1
I,Lil Skies,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,0.649,0.45299999999999996,6,-7.28,1,0.085,0.627,0.0,0.11599999999999999,0.431,99.18299999999999,181891,4,1
Hear Me Calling,Juice WRLD,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk,0.6990000000000001,0.687,7,-3.997,0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977,4,1
Undecided,Chris Brown,https://open.spotify.com/track/58oryymPZNdtS2z8Une6NJ,0.40700000000000003,0.612,5,-4.387,0,0.129,0.292,0.0,0.198,0.488,96.943,185000,4,1
Calling My Spirit,Kodak Black,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4,1
Last Hurrah,Bebe Rexha,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy,0.514,0.618,11,-4.585,0,0.0317,0.175,0.0,0.11699999999999999,0.401,84.259,150333,4,1
Love Wins,Carrie Underwood,https://open.spotify.com/track/4XWnHzCRfRjaHRsTNeh3WR,0.523,0.865,7,-4.697,1,0.0989,0.0112,0.0,0.153,0.325,135.115,228640,4,1
Sally Walker,Iggy Azalea,https://open.spotify.com/track/1bPoQ1zaUWZmiYrckwfulU,0.905,0.49200000000000005,8,-8.953,0,0.0936,0.0177,0.0,0.0994,0.605,140.076,178993,4,1
Ella Quiere Beber,Anuel AA & Romeo Santos,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,0.6970000000000001,95.23899999999999,219357,4,1
Fast,Juice WRLD,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,0.623,0.608,1,-5.937,0,0.0434,0.426,0.0,0.105,0.263,84.98,208518,4,1
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.36700000000000005,143.01,204665,4,1
Maze,Juice WRLD,https://open.spotify.com/track/4mUIe9gfsdtsVP2zFIl74x,0.674,0.726,11,-3.813,0,0.141,0.126,1.56e-06,0.115,0.44299999999999995,160.067,144090,4,1
What Makes You Country,Luke Bryan,https://open.spotify.com/track/3bDXhWsPiFTHtrsMg5faL2,0.515,0.948,0,-1.7209999999999999,1,0.0438,0.0106,0.0,0.134,0.752,159.983,235266,4,1
Flaws And Sins,Juice WRLD,https://open.spotify.com/track/2BSbCCbaSCzkOEZa6N5901,0.7090000000000001,0.662,8,-4.55,1,0.0766,0.00966,0.0,0.10800000000000001,0.439,150.046,218349,4,1
Nights Like This,Kehlani Featuring Ty Dolla $ign,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy,0.61,0.725,8,-5.131,1,0.15,0.36700000000000005,0.0,0.154,0.29100000000000004,146.16299999999998,201788,4,1
Always Remember Us This Way,Lady Gaga,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,0.5529999999999999,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.29600000000000004,129.976,210200,4,1
Leave Me Alone,Flipp Dinero,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4,1
Mo Bamba,Sheck Wes,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,0.7290000000000001,0.625,4,-5.266,1,0.0315,0.19399999999999998,0.009859999999999999,0.248,0.261,146.034,183907,4,1
Burn Out,Midland,https://open.spotify.com/track/7yrJnekdlwWARt5lmVqJ6L,0.6709999999999999,0.7240000000000001,7,-5.61,1,0.0244,0.292,0.0,0.231,0.8009999999999999,99.976,188613,4,1
